ID,ID_orig,Name,Phase,Type,Subtype,Collection,Tracing,East,North,Region,SurvReg,Reg
285,285,Tl. 135,,Structure,Tlatel,,,511420.1875,2143731.3,Texcoco III,TX,TX-III
397,397,Tl. 135,,Structure,Tlatel,,,521829.3955,2157129.427,Texcoco II,TX,TX-II
1299,1299,Tl. 135,,Structure,Tlatel,,,517385.77,2165881.73,Texcoco I,TX,TX-I
1299,1299,Tl. 135,,Structure,Tlatel,,,517385.77,2165881.73,Texcoco I,TX,TX-I
287,287,Tl. 136,,Structure,Tlatel,,,511394.4785,2143759.371,Texcoco III,TX,TX-III
396,396,Tl. 136,,Structure,Tlatel,,,521835.4905,2157170.831,Texcoco II,TX,TX-II
1298,1298,Tl. 136,,Structure,Tlatel,,,517455.777,2165897.649,Texcoco I,TX,TX-I
1298,1298,Tl. 136,,Structure,Tlatel,,,517455.777,2165897.649,Texcoco I,TX,TX-I
1839,1861,Tl. 136,A,Structure,Tlatel,,,511339.983,2137149.099,Ixtapalapa,IX,IX
284,284,Tl. 137,,Structure,Tlatel,,,511486.6335,2143747.404,Texcoco III,TX,TX-III
394,394,Tl. 137,,Structure,Tlatel,,,521867.3525,2157300.024,Texcoco II,TX,TX-II
1296,1296,Tl. 137,,Structure,Tlatel,,,517474.5975,2166156.491,Texcoco I,TX,TX-I
1296,1296,Tl. 137,,Structure,Tlatel,,,517474.5975,2166156.491,Texcoco I,TX,TX-I
1850,1872,Tl. 137,A,Structure,Tlatel,,,511310.336,2137110.995,Ixtapalapa,IX,IX
286,286,Tl. 138,,Structure,Tlatel,,,511333.7725,2143689.788,Texcoco III,TX,TX-III
385,385,Tl. 138,,Structure,Tlatel,,,521843.305,2157412.066,Texcoco II,TX,TX-II
1297,1297,Tl. 138,,Structure,Tlatel,,,517456.7875,2166100.473,Texcoco I,TX,TX-I
1297,1297,Tl. 138,,Structure,Tlatel,,,517456.7875,2166100.473,Texcoco I,TX,TX-I
1840,1862,Tl. 138,A,Structure,Tlatel,,,511298.2785,2137162.282,Ixtapalapa,IX,IX
289,289,Tl. 139,,Structure,Tlatel,,,510889.545,2144071.719,Texcoco III,TX,TX-III
382,382,Tl. 139,,Structure,Tlatel,,,521749.083,2157660.206,Texcoco II,TX,TX-II
1119,1119,Tl. 139,,Structure,Tlatel,,,517111.2355,2166296.303,Texcoco I,TX,TX-I
1119,1119,Tl. 139,,Structure,Tlatel,,,517111.2355,2166296.303,Texcoco I,TX,TX-I
1855,1877,Tl. 139,A,Structure,Tlatel,,,511326.921,2137070.545,Ixtapalapa,IX,IX
1522,1544,Tl. 14,A,Structure,Tlatel,,,519518.029,2154637.638,Texcoco II,TX,TX-II
1628,1650,Tl. 14,A,Structure,Tlatel,,,510891.5915,2153078.736,Texcoco II,TX,TX-II
1644,1666,Tl. 14,A,Structure,Tlatel,,,508158.9735,2146356.113,Texcoco III,TX,TX-III
1998,2020,Tl. 14,AZ-MAZ,Structure,Tlatel,,,512348.1095,2140075.329,Ixtapalapa,IX,IX
3118,153,Tl. 14,,Structure,Tlatel,TRUE,Map_2,508110.9445,2130142.221,Chalco,CH,CH
290,290,Tl. 140,,Structure,Tlatel,,,510604.63,2144122.498,Texcoco III,TX,TX-III
383,383,Tl. 140,,Structure,Tlatel,,,521717.4135,2157515.699,Texcoco II,TX,TX-II
1113,1113,Tl. 140,,Structure,Tlatel,,,517045.2115,2166263.076,Texcoco I,TX,TX-I
1113,1113,Tl. 140,,Structure,Tlatel,,,517045.2115,2166263.076,Texcoco I,TX,TX-I
1851,1873,Tl. 140,A,Structure,Tlatel,,,511270.2615,2137073.983,Ixtapalapa,IX,IX
384,384,Tl. 141,,Structure,Tlatel,,,521696.683,2157477.507,Texcoco II,TX,TX-II
1112,1112,Tl. 141,,Structure,Tlatel,,,517075.5385,2166270.32,Texcoco I,TX,TX-I
1112,1112,Tl. 141,,Structure,Tlatel,,,517075.5385,2166270.32,Texcoco I,TX,TX-I
1857,1879,Tl. 141,A,Structure,Tlatel,,,511301.554,2137045.18,Ixtapalapa,IX,IX
2088,,Tl. 141,,Structure,Tlatel,,,510385.0384,2144194.499,Texcoco III,TX,TX-III
386,386,Tl. 142,,Structure,Tlatel,,,521771.5635,2157384.607,Texcoco II,TX,TX-II
1110,1110,Tl. 142,,Structure,Tlatel,,,517037.367,2166225.665,Texcoco I,TX,TX-I
1110,1110,Tl. 142,,Structure,Tlatel,,,517037.367,2166225.665,Texcoco I,TX,TX-I
1860,1882,Tl. 142,A,Structure,Tlatel,,,511278.898,2137007.4,Ixtapalapa,IX,IX
388,388,Tl. 143,,Structure,Tlatel,,,521753.3815,2157348.014,Texcoco II,TX,TX-II
1111,1111,Tl. 143,,Structure,Tlatel,,,517083.0635,2166204.992,Texcoco I,TX,TX-I
1111,1111,Tl. 143,,Structure,Tlatel,,,517083.0635,2166204.992,Texcoco I,TX,TX-I
1858,1880,Tl. 143,A,Structure,Tlatel,,,511252.9445,2137034.706,Ixtapalapa,IX,IX
288,288,Tl. 144,,Structure,Tlatel,,,510763.2555,2143951.619,Texcoco III,TX,TX-III
387,387,Tl. 144,,Structure,Tlatel,,,521712.992,2157339.945,Texcoco II,TX,TX-II
1109,1109,Tl. 144,,Structure,Tlatel,,,517017.6725,2166203.444,Texcoco I,TX,TX-I
1109,1109,Tl. 144,,Structure,Tlatel,,,517017.6725,2166203.444,Texcoco I,TX,TX-I
1870,1892,Tl. 144,A,Structure,Tlatel,,,511333.173,2136965.291,Ixtapalapa,IX,IX
389,389,Tl. 145,,Structure,Tlatel,,,521783.077,2157335.4,Texcoco II,TX,TX-II
1108,1108,Tl. 145,,Structure,Tlatel,,,516964.5105,2166198.802,Texcoco I,TX,TX-I
1108,1108,Tl. 145,,Structure,Tlatel,,,516964.5105,2166198.802,Texcoco I,TX,TX-I
278,278,Tl. 146,,Structure,Tlatel,,,511869.843,2143164.848,Texcoco III,TX,TX-III
390,390,Tl. 146,,Structure,Tlatel,,,521816.3805,2157344.817,Texcoco II,TX,TX-II
1105,1105,Tl. 146,,Structure,Tlatel,,,516956.61,2166137.702,Texcoco I,TX,TX-I
1105,1105,Tl. 146,,Structure,Tlatel,,,516956.61,2166137.702,Texcoco I,TX,TX-I
1871,1893,Tl. 146,A,Structure,Tlatel,,,511260.438,2136945.792,Ixtapalapa,IX,IX
277,277,Tl. 147,,Structure,Tlatel,,,512065.734,2143244.528,Texcoco III,TX,TX-III
279,279,Tl. 147,,Structure,Tlatel,,,511846.64,2143144.226,Texcoco III,TX,TX-III
391,391,Tl. 147,,Structure,Tlatel,,,521847.4935,2157354.839,Texcoco II,TX,TX-II
1106,1106,Tl. 147,,Structure,Tlatel,,,517022.483,2166129.351,Texcoco I,TX,TX-I
1106,1106,Tl. 147,,Structure,Tlatel,,,517022.483,2166129.351,Texcoco I,TX,TX-I
1862,1884,Tl. 147,A,Structure,Tlatel,,,511204.895,2136996.467,Ixtapalapa,IX,IX
276,276,Tl. 148,,Structure,Tlatel,,,512133.8345,2143196.804,Texcoco III,TX,TX-III
393,393,Tl. 148,,Structure,Tlatel,,,521796.591,2157277.207,Texcoco II,TX,TX-II
1118,1118,Tl. 148,,Structure,Tlatel,,,516932.223,2166187.161,Texcoco I,TX,TX-I
1118,1118,Tl. 148,,Structure,Tlatel,,,516932.223,2166187.161,Texcoco I,TX,TX-I
1854,1876,Tl. 148,A,Structure,Tlatel,,,511164.3485,2137023.786,Ixtapalapa,IX,IX
275,275,Tl. 149,,Structure,Tlatel,,,512162.561,2143205.716,Texcoco III,TX,TX-III
392,392,Tl. 149,,Structure,Tlatel,,,521754.6885,2157282.789,Texcoco II,TX,TX-II
1107,1107,Tl. 149,,Structure,Tlatel,,,516904.096,2166184.319,Texcoco I,TX,TX-I
1107,1107,Tl. 149,,Structure,Tlatel,,,516904.096,2166184.319,Texcoco I,TX,TX-I
1861,1883,Tl. 149,A,Structure,Tlatel,,,511245.6115,2136990.893,Ixtapalapa,IX,IX
1526,1548,Tl. 15,A,Structure,Tlatel,,,519647.655,2154607.057,Texcoco II,TX,TX-II
1629,1651,Tl. 15,A,Structure,Tlatel,,,510779.4265,2153080.837,Texcoco II,TX,TX-II
1924,1946,Tl. 15,Cl,Structure,Tlatel,,,513174.396,2142410.341,Ixtapalapa,IX,IX
3234,154,Tl. 15,,Structure,Tlatel,TRUE,Map_2,508101.688,2130098.494,Chalco,CH,CH
280,280,Tl. 150,,Structure,Tlatel,,,512224.0325,2143603.106,Texcoco III,TX,TX-III
417,417,Tl. 150,,Structure,Tlatel,,,521151.2755,2155623.23,Texcoco II,TX,TX-II
1117,1117,Tl. 150,,Structure,Tlatel,,,516925.0155,2166290.686,Texcoco I,TX,TX-I
1117,1117,Tl. 150,,Structure,Tlatel,,,516925.0155,2166290.686,Texcoco I,TX,TX-I
1859,1881,Tl. 150,A,Structure,Tlatel,,,511225.5115,2137013.531,Ixtapalapa,IX,IX
274,274,Tl. 151,,Structure,Tlatel,,,512187.7605,2143023.637,Texcoco III,TX,TX-III
415,415,Tl. 151,,Structure,Tlatel,,,521558.956,2155610.437,Texcoco II,TX,TX-II
1115,1115,Tl. 151,,Structure,Tlatel,,,516979.748,2166287.872,Texcoco I,TX,TX-I
1115,1115,Tl. 151,,Structure,Tlatel,,,516979.748,2166287.872,Texcoco I,TX,TX-I
1853,1875,Tl. 151,A,Structure,Tlatel,,,511210.5605,2137046.659,Ixtapalapa,IX,IX
273,273,Tl. 152,,Structure,Tlatel,,,512640.213,2143264.568,Texcoco III,TX,TX-III
410,410,Tl. 152,,Structure,Tlatel,,,521731.0955,2155889.733,Texcoco II,TX,TX-II
1120,1120,Tl. 152,,Structure,Tlatel,,,516783.8715,2166450.988,Texcoco I,TX,TX-I
1120,1120,Tl. 152,,Structure,Tlatel,,,516783.8715,2166450.988,Texcoco I,TX,TX-I
1852,1874,Tl. 152,A,Structure,Tlatel,,,511170.968,2137065.423,Ixtapalapa,IX,IX
272,272,Tl. 153,,Structure,Tlatel,,,512901.925,2143231.125,Texcoco III,TX,TX-III
379,379,Tl. 153,,Structure,Tlatel,,,521143.9035,2156023.692,Texcoco II,TX,TX-II
1116,1116,Tl. 153,,Structure,Tlatel,,,516944.3195,2166256.337,Texcoco I,TX,TX-I
1116,1116,Tl. 153,,Structure,Tlatel,,,516944.3195,2166256.337,Texcoco I,TX,TX-I
1849,1871,Tl. 153,A,Structure,Tlatel,,,511261.0895,2137126.086,Ixtapalapa,IX,IX
419,419,Tl. 154,,Structure,Tlatel,,,521234.2005,2155856.951,Texcoco II,TX,TX-II
1114,1114,Tl. 154,,Structure,Tlatel,,,517022.2735,2166287.67,Texcoco I,TX,TX-I
1114,1114,Tl. 154,,Structure,Tlatel,,,517022.2735,2166287.67,Texcoco I,TX,TX-I
1835,1857,Tl. 154,A,Structure,Tlatel,,,511294.714,2137211.616,Ixtapalapa,IX,IX
418,418,Tl. 155,,Structure,Tlatel,,,521271.5805,2155854.561,Texcoco II,TX,TX-II
1094,1094,Tl. 155,,Structure,Tlatel,,,516945.171,2165518.394,Texcoco I,TX,TX-I
1094,1094,Tl. 155,,Structure,Tlatel,,,516945.171,2165518.394,Texcoco I,TX,TX-I
1834,1856,Tl. 155,A,Structure,Tlatel,,,511301.8395,2137232.741,Ixtapalapa,IX,IX
2092,,Tl. 155,,Structure,Tlatel,,,514161.8553,2144594.075,Texcoco III,TX,TX-III
416,416,Tl. 156,,Structure,Tlatel,,,521336.639,2155867.301,Texcoco II,TX,TX-II
1100,1100,Tl. 156,,Structure,Tlatel,,,517080.2815,2165770.32,Texcoco I,TX,TX-I
1100,1100,Tl. 156,,Structure,Tlatel,,,517080.2815,2165770.32,Texcoco I,TX,TX-I
1831,1853,Tl. 156,A,Structure,Tlatel,,,511440.875,2137252.161,Ixtapalapa,IX,IX
2093,,Tl. 156,,Structure,Tlatel,,,514722.2821,2144318.329,Texcoco III,TX,TX-III
411,411,Tl. 157,,Structure,Tlatel,,,521462.5625,2155854.74,Texcoco II,TX,TX-II
1101,1101,Tl. 157,,Structure,Tlatel,,,516894.58,2165863.335,Texcoco I,TX,TX-I
1101,1101,Tl. 157,,Structure,Tlatel,,,516894.58,2165863.335,Texcoco I,TX,TX-I
1832,1854,Tl. 157,A,Structure,Tlatel,,,511305.841,2137280.798,Ixtapalapa,IX,IX
2094,,Tl. 157,,Structure,Tlatel,,,514729.3034,2144351.521,Texcoco III,TX,TX-III
412,412,Tl. 158,,Structure,Tlatel,,,521619.102,2155775.958,Texcoco II,TX,TX-II
1099,1099,Tl. 158,,Structure,Tlatel,,,516921.977,2165791.711,Texcoco I,TX,TX-I
1099,1099,Tl. 158,,Structure,Tlatel,,,516921.977,2165791.711,Texcoco I,TX,TX-I
1830,1852,Tl. 158,A,Structure,Tlatel,,,511346.7145,2137313.677,Ixtapalapa,IX,IX
2095,,Tl. 158,,Structure,Tlatel,,,514766.9631,2144336.84,Texcoco III,TX,TX-III
306,306,Tl. 159,,Structure,Tlatel,,,513215.159,2142988.545,Texcoco III,TX,TX-III
409,409,Tl. 159,,Structure,Tlatel,,,521676.8425,2155971.22,Texcoco II,TX,TX-II
1097,1097,Tl. 159,,Structure,Tlatel,,,516908.51,2165691.079,Texcoco I,TX,TX-I
1097,1097,Tl. 159,,Structure,Tlatel,,,516908.51,2165691.079,Texcoco I,TX,TX-I
1523,1545,Tl. 16,A,Structure,Tlatel,,,519789.316,2154660.61,Texcoco II,TX,TX-II
1630,1652,Tl. 16,A,Structure,Tlatel,,,510793.5845,2153177.339,Texcoco II,TX,TX-II
1925,1947,Tl. 16,A,Structure,Tlatel,,,513085.9925,2142909.801,Texcoco III,TX,TX-III
3233,155,Tl. 16,,Structure,Tlatel,TRUE,Map_2,508125.993,2130412.442,Chalco,CH,CH
310,310,Tl. 160,,Structure,Tlatel,,,513615.7235,2142568.249,Texcoco III,TX,TX-III
408,408,Tl. 160,,Structure,Tlatel,,,521552.331,2156015.795,Texcoco II,TX,TX-II
466,466,Tl. 160,,Structure,Tlatel,,,521369.042,2156678.17,Texcoco II,TX,TX-II
1096,1096,Tl. 160,,Structure,Tlatel,,,516960.901,2165642.042,Texcoco I,TX,TX-I
1096,1096,Tl. 160,,Structure,Tlatel,,,516960.901,2165642.042,Texcoco I,TX,TX-I
309,309,Tl. 161,,Structure,Tlatel,,,513609.7125,2142615.992,Texcoco III,TX,TX-III
380,380,Tl. 161,,Structure,Tlatel,,,521154.0055,2156104.38,Texcoco II,TX,TX-II
1836,1858,Tl. 161,A,Structure,Tlatel,,,511189.34,2137210.26,Ixtapalapa,IX,IX
304,304,Tl. 162,,Structure,Tlatel,,,513773.8055,2143438.873,Texcoco III,TX,TX-III
480,480,Tl. 162,,Structure,Tlatel,,,521333.4085,2156104.901,Texcoco II,TX,TX-II
1095,1095,Tl. 162,,Structure,Tlatel,,,516913.395,2165545.922,Texcoco I,TX,TX-I
1095,1095,Tl. 162,,Structure,Tlatel,,,516913.395,2165545.922,Texcoco I,TX,TX-I
1829,1851,Tl. 162,A,Structure,Tlatel,,,511225.6685,2137266.038,Ixtapalapa,IX,IX
307,307,Tl. 163,,Structure,Tlatel,,,513311.7885,2143099.71,Texcoco III,TX,TX-III
407,407,Tl. 163,,Structure,Tlatel,,,521533.912,2156069.795,Texcoco II,TX,TX-II
1102,1102,Tl. 163,,Structure,Tlatel,,,516846.501,2165843.585,Texcoco I,TX,TX-I
1102,1102,Tl. 163,,Structure,Tlatel,,,516846.501,2165843.585,Texcoco I,TX,TX-I
1827,1849,Tl. 163,A,Structure,Tlatel,,,511189.299,2137286.239,Ixtapalapa,IX,IX
308,308,Tl. 164,,Structure,Tlatel,,,513442.6935,2142992.508,Texcoco III,TX,TX-III
404,404,Tl. 164,,Structure,Tlatel,,,521864.6505,2156072.014,Texcoco II,TX,TX-II
1103,1103,Tl. 164,,Structure,Tlatel,,,516782.708,2165873.74,Texcoco I,TX,TX-I
1103,1103,Tl. 164,,Structure,Tlatel,,,516782.708,2165873.74,Texcoco I,TX,TX-I
1847,1869,Tl. 164,A,Structure,Tlatel,,,511156.4815,2137111.142,Ixtapalapa,IX,IX
305,305,Tl. 165,,Structure,Tlatel,,,513272.898,2143335.938,Texcoco III,TX,TX-III
402,402,Tl. 165,,Structure,Tlatel,,,521855.0915,2156120.875,Texcoco II,TX,TX-II
1098,1098,Tl. 165,,Structure,Tlatel,,,516777.0505,2165766.525,Texcoco I,TX,TX-I
1098,1098,Tl. 165,,Structure,Tlatel,,,516777.0505,2165766.525,Texcoco I,TX,TX-I
299,299,Tl. 166,,Structure,Tlatel,,,515011.694,2142737.184,Texcoco III,TX,TX-III
381,381,Tl. 166,,Structure,Tlatel,,,521306.852,2156197.076,Texcoco II,TX,TX-II
1104,1104,Tl. 166,,Structure,Tlatel,,,516647.1475,2166058.345,Texcoco I,TX,TX-I
1104,1104,Tl. 166,,Structure,Tlatel,,,516647.1475,2166058.345,Texcoco I,TX,TX-I
1825,1847,Tl. 166,A,Structure,Tlatel,,,511166.197,2137313.419,Ixtapalapa,IX,IX
303,303,Tl. 167,,Structure,Tlatel,,,515202.407,2141729.715,Texcoco III,TX,TX-III
401,401,Tl. 167,,Structure,Tlatel,,,521622.958,2156326.405,Texcoco II,TX,TX-II
1312,1312,Tl. 167,,Structure,Tlatel,,,517601.3295,2165472.773,Texcoco I,TX,TX-I
1312,1312,Tl. 167,,Structure,Tlatel,,,517601.3295,2165472.773,Texcoco I,TX,TX-I
1824,1846,Tl. 167,A,Structure,Tlatel,,,511137.2405,2137336.761,Ixtapalapa,IX,IX
302,302,Tl. 168,,Structure,Tlatel,,,515252.9585,2141847.286,Texcoco III,TX,TX-III
1313,1313,Tl. 168,,Structure,Tlatel,,,517677.4765,2165362.419,Texcoco I,TX,TX-I
1313,1313,Tl. 168,,Structure,Tlatel,,,517677.4765,2165362.419,Texcoco I,TX,TX-I
1841,1863,Tl. 168,A,Structure,Tlatel,,,511264.7735,2137174.158,Ixtapalapa,IX,IX
301,301,Tl. 169,,Structure,Tlatel,,,515360.924,2142478.342,Texcoco III,TX,TX-III
467,467,Tl. 169,,Structure,Tlatel,,,521406.067,2156683.2,Texcoco II,TX,TX-II
1311,1311,Tl. 169,,Structure,Tlatel,,,517818.984,2165517.567,Texcoco I,TX,TX-I
1311,1311,Tl. 169,,Structure,Tlatel,,,517818.984,2165517.567,Texcoco I,TX,TX-I
1833,1855,Tl. 169,A,Structure,Tlatel,,,511266.9175,2137240.582,Ixtapalapa,IX,IX
370,370,Tl. 17,,Structure,Tlatel,,,511953.455,2157442.025,Texcoco II,TX,TX-II
1436,1458,Tl. 17,,Structure,Tlatel,,,512000.472,2157364.508,Texcoco II,TX,TX-II
1524,1546,Tl. 17,A,Structure,Tlatel,,,519787.363,2154628.612,Texcoco II,TX,TX-II
1921,1943,Tl. 17,A,Structure,Tlatel,,,510248.9015,2141247.731,Ixtapalapa,IX,IX
300,300,Tl. 170,,Structure,Tlatel,,,515361.5835,2142646.155,Texcoco III,TX,TX-III
468,468,Tl. 170,,Structure,Tlatel,,,521532.743,2156718.483,Texcoco II,TX,TX-II
1310,1310,Tl. 170,,Structure,Tlatel,,,517739.381,2165659.262,Texcoco I,TX,TX-I
1310,1310,Tl. 170,,Structure,Tlatel,,,517739.381,2165659.262,Texcoco I,TX,TX-I
298,298,Tl. 171,,Structure,Tlatel,,,515973.8045,2143173.184,Texcoco III,TX,TX-III
414,414,Tl. 171,,Structure,Tlatel,,,522080.9005,2155755.235,Texcoco II,TX,TX-II
1309,1309,Tl. 171,,Structure,Tlatel,,,517537.75,2165597.927,Texcoco I,TX,TX-I
1309,1309,Tl. 171,,Structure,Tlatel,,,517537.75,2165597.927,Texcoco I,TX,TX-I
297,297,Tl. 172,,Structure,Tlatel,,,518813.315,2143208.377,Texcoco III,TX,TX-III
413,413,Tl. 172,,Structure,Tlatel,,,522007.103,2155807.109,Texcoco II,TX,TX-II
1308,1308,Tl. 172,,Structure,Tlatel,,,517534.6145,2165662.391,Texcoco I,TX,TX-I
1308,1308,Tl. 172,,Structure,Tlatel,,,517534.6145,2165662.391,Texcoco I,TX,TX-I
296,296,Tl. 173,,Structure,Tlatel,,,517475.102,2142742.328,Texcoco III,TX,TX-III
405,405,Tl. 173,,Structure,Tlatel,,,521971.841,2156064.599,Texcoco II,TX,TX-II
1302,1302,Tl. 173,,Structure,Tlatel,,,517527.1305,2165801.444,Texcoco I,TX,TX-I
1302,1302,Tl. 173,,Structure,Tlatel,,,517527.1305,2165801.444,Texcoco I,TX,TX-I
1876,1898,Tl. 173,A,Structure,Tlatel,,,511243.1315,2136744.163,Ixtapalapa,IX,IX
295,295,Tl. 174,,Structure,Tlatel,,,517616.251,2141912.726,Texcoco III,TX,TX-III
406,406,Tl. 174,,Structure,Tlatel,,,522024.5975,2156073.274,Texcoco II,TX,TX-II
1305,1305,Tl. 174,,Structure,Tlatel,,,517773.9765,2165817.196,Texcoco I,TX,TX-I
1305,1305,Tl. 174,,Structure,Tlatel,,,517773.9765,2165817.196,Texcoco I,TX,TX-I
403,403,Tl. 175,,Structure,Tlatel,,,521995.9065,2156162.35,Texcoco II,TX,TX-II
563,563,Tl. 175,Tol-Az,Structure,Tlatel,,,517941.169,2165751.527,Texcoco I,TX,TX-I
563,563,Tl. 175,Tol-Az,Structure,Tlatel,,,517941.169,2165751.527,Texcoco I,TX,TX-I
1342,1348,Tl. 175,,Structure,Tlatel,,,517937.018,2165738.148,Texcoco I,TX,TX-I
1342,1348,Tl. 175,,Structure,Tlatel,,,517937.018,2165738.148,Texcoco I,TX,TX-I
474,474,Tl. 176,,Structure,Tlatel,,,522339.4435,2156225.87,Texcoco II,TX,TX-II
559,559,Tl. 176,Tol-Az,Structure,Tlatel,,,518177.27,2166423.395,Texcoco I,TX,TX-I
559,559,Tl. 176,Tol-Az,Structure,Tlatel,,,518177.27,2166423.395,Texcoco I,TX,TX-I
1837,1859,Tl. 176,A,Structure,Tlatel,,,511437.57,2137188.626,Ixtapalapa,IX,IX
475,475,Tl. 177,,Structure,Tlatel,,,522833.0665,2155938.451,Texcoco II,TX,TX-II
558,558,Tl. 177,A,Structure,Tlatel,,,518055.0733,2166461.917,Texcoco I,TX,TX-I
558,558,Tl. 177,A,Structure,Tlatel,,,518055.0733,2166461.917,Texcoco I,TX,TX-I
1856,1878,Tl. 177,A,Structure,Tlatel,,,511403.434,2137029.35,Ixtapalapa,IX,IX
470,470,Tl. 178,,Structure,Tlatel,,,522059.212,2156493.57,Texcoco II,TX,TX-II
557,557,Tl. 178,Tol-Az,Structure,Tlatel,,,518029.813,2166499.176,Texcoco I,TX,TX-I
557,557,Tl. 178,Tol-Az,Structure,Tlatel,,,518029.813,2166499.176,Texcoco I,TX,TX-I
1826,1848,Tl. 178,A,Structure,Tlatel,,,511148.6105,2137266.905,Ixtapalapa,IX,IX
469,469,Tl. 179,,Structure,Tlatel,,,522135.1195,2156610.904,Texcoco II,TX,TX-II
556,556,Tl. 179,Tol-Az,Structure,Tlatel,,,518099.2788,2166581.587,Texcoco I,TX,TX-I
556,556,Tl. 179,Tol-Az,Structure,Tlatel,,,518099.2788,2166581.587,Texcoco I,TX,TX-I
1828,1850,Tl. 179,A,Structure,Tlatel,,,511101.7975,2137262.029,Ixtapalapa,IX,IX
1442,1464,Tl. 18,,Structure,Tlatel,,,513565.689,2156934.005,Texcoco II,TX,TX-II
1527,1549,Tl. 18,A,Structure,Tlatel,,,519808.8575,2154570.798,Texcoco II,TX,TX-II
1920,1942,Tl. 18,A,Structure,Tlatel,,,510494.616,2139856.759,Ixtapalapa,IX,IX
471,471,Tl. 180,,Structure,Tlatel,,,522233.2965,2156520.03,Texcoco II,TX,TX-II
1343,1349,Tl. 180,,Structure,Tlatel,,,517864.455,2166028.183,Texcoco I,TX,TX-I
1343,1349,Tl. 180,,Structure,Tlatel,,,517864.455,2166028.183,Texcoco I,TX,TX-I
1848,1870,Tl. 180,A,Structure,Tlatel,,,511100.9795,2137188.611,Ixtapalapa,IX,IX
473,473,Tl. 181,,Structure,Tlatel,,,522565.4395,2156449.365,Texcoco II,TX,TX-II
1306,1306,Tl. 181,,Structure,Tlatel,,,517729.7195,2166002.029,Texcoco I,TX,TX-I
1306,1306,Tl. 181,,Structure,Tlatel,,,517729.7195,2166002.029,Texcoco I,TX,TX-I
1842,1864,Tl. 181,A,Structure,Tlatel,,,511150.8475,2137181.691,Ixtapalapa,IX,IX
476,476,Tl. 182,,Structure,Tlatel,,,523267.0945,2156119.798,Texcoco II,TX,TX-II
1304,1304,Tl. 182,,Structure,Tlatel,,,517640.418,2165866.247,Texcoco I,TX,TX-I
1304,1304,Tl. 182,,Structure,Tlatel,,,517640.418,2165866.247,Texcoco I,TX,TX-I
2114,,Tl. 182,,Structure,Tlatel,,,511074.4016,2137135.122,Ixtapalapa,IX,IX
477,477,Tl. 183,,Structure,Tlatel,,,523268.0135,2156218.477,Texcoco II,TX,TX-II
1275,1275,Tl. 183,,Structure,Tlatel,,,517546.743,2166595.465,Texcoco I,TX,TX-I
1275,1275,Tl. 183,,Structure,Tlatel,,,517546.743,2166595.465,Texcoco I,TX,TX-I
1845,1867,Tl. 183,A,Structure,Tlatel,,,511058.5245,2137095.903,Ixtapalapa,IX,IX
479,479,Tl. 184,,Structure,Tlatel,,,523933.4505,2155680.461,Texcoco II,TX,TX-II
1033,1033,Tl. 184,,Structure,Tlatel,,,516211.534,2166253.251,Texcoco I,TX,TX-I
1033,1033,Tl. 184,,Structure,Tlatel,,,516211.534,2166253.251,Texcoco I,TX,TX-I
1843,1865,Tl. 184,A,Structure,Tlatel,,,511034.41,2137138.576,Ixtapalapa,IX,IX
2117,,Tl. 184,,Structure,Tlatel,,,511016.9547,2137735.123,Ixtapalapa,IX,IX
472,472,Tl. 185,,Structure,Tlatel,,,522527.055,2156660.86,Texcoco II,TX,TX-II
1126,1126,Tl. 185,,Structure,Tlatel,,,516972.002,2166422.325,Texcoco I,TX,TX-I
1126,1126,Tl. 185,,Structure,Tlatel,,,516972.002,2166422.325,Texcoco I,TX,TX-I
1846,1868,Tl. 185,A,Structure,Tlatel,,,511031.553,2137061.466,Ixtapalapa,IX,IX
1125,1125,Tl. 186,,Structure,Tlatel,,,517002.622,2166413.624,Texcoco I,TX,TX-I
1125,1125,Tl. 186,,Structure,Tlatel,,,517002.622,2166413.624,Texcoco I,TX,TX-I
1844,1866,Tl. 186,A,Structure,Tlatel,,,511027.6375,2137101.359,Ixtapalapa,IX,IX
478,478,Tl. 187,,Structure,Tlatel,,,523590.657,2156254.92,Texcoco II,TX,TX-II
1123,1123,Tl. 187,,Structure,Tlatel,,,517061.166,2166392.047,Texcoco I,TX,TX-I
1123,1123,Tl. 187,,Structure,Tlatel,,,517061.166,2166392.047,Texcoco I,TX,TX-I
1819,1841,Tl. 187,A,Structure,Tlatel,,,511031.1725,2137350.883,Ixtapalapa,IX,IX
465,465,Tl. 188,,Structure,Tlatel,,,523696.294,2156512.663,Texcoco II,TX,TX-II
1124,1124,Tl. 188,,Structure,Tlatel,,,517035.117,2166435.906,Texcoco I,TX,TX-I
1124,1124,Tl. 188,,Structure,Tlatel,,,517035.117,2166435.906,Texcoco I,TX,TX-I
1820,1842,Tl. 188,A,Structure,Tlatel,,,510959.341,2137432.854,Ixtapalapa,IX,IX
464,464,Tl. 189,,Structure,Tlatel,,,523663.7715,2156546.893,Texcoco II,TX,TX-II
1127,1127,Tl. 189,,Structure,Tlatel,,,517034.5495,2166407.854,Texcoco I,TX,TX-I
1127,1127,Tl. 189,,Structure,Tlatel,,,517034.5495,2166407.854,Texcoco I,TX,TX-I
1822,1844,Tl. 189,A,Structure,Tlatel,,,510919.713,2137339.392,Ixtapalapa,IX,IX
